Name,Address,Direction,Status,Duration,Date
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:01,12/2/2022 (6:37:48 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Unanswered,00:00,12/2/2022 (6:37:55 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Answered,01:26,12/2/2022 (6:38:07 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,02:00,12/2/2022 (6:49:06 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:41,12/2/2022 (6:54:12 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Unanswered,00:00,12/2/2022 (8:37:30 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Unanswered,00:00,12/2/2022 (8:43:33 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Unanswered,00:00,12/2/2022 (9:22:05 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Unanswered,00:00,12/3/2022 (8:54:25 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:23,12/4/2022 (11:08:10 AM)
Antoine Griezmann,+ABC0129174165,Incoming,Missed,00:00,12/4/2022 (11:09:35 AM)
Antoine Griezmann,+ABC0129174165,Outgoing,Answered,00:03,12/4/2022 (11:10:03 AM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:39,12/4/2022 (11:13:39 AM)
Antoine Griezmann,+ABC0129174165,Outgoing,Answered,00:25,12/4/2022 (11:16:09 AM)
Antoine Griezmann,+ABC2580558389,Outgoing,Unanswered,00:00,12/5/2022 (9:28:57 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,01:12,12/6/2022 (8:55:57 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:12,12/6/2022 (9:09:38 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,06:58,12/6/2022 (10:18:28 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Missed,00:00,12/6/2022 (10:18:33 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Answered,00:21,12/6/2022 (11:18:44 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Answered,00:02,12/6/2022 (11:19:18 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Unanswered,00:00,12/6/2022 (11:19:40 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:35,12/6/2022 (11:20:50 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Answered,01:00,12/6/2022 (11:28:34 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:20,12/7/2022 (11:34:50 AM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:27,12/7/2022 (10:42:55 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,02:45,12/7/2022 (10:56:54 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:36,12/7/2022 (11:05:14 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,04:51,12/8/2022 (9:45:15 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:41,12/8/2022 (9:50:26 PM)
Antoine Griezmann,+ABC8828694371,Incoming,Missed,00:00,12/16/2022 (10:15:27 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,04:04,12/19/2022 (10:55:49 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,01:55,12/19/2022 (11:08:54 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:16,12/19/2022 (11:12:17 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Unanswered,00:00,12/19/2022 (11:12:55 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:27,12/19/2022 (11:12:59 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,01:44,12/19/2022 (11:30:26 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:27,12/21/2022 (5:24:11 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Missed,00:00,12/21/2022 (5:36:33 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Answered,00:32,12/21/2022 (5:38:18 PM)
Antoine Griezmann,+ABC0129174165,Outgoing,Answered,00:16,12/21/2022 (6:38:45 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Unanswered,00:00,12/25/2022 (4:44:35 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:30,12/25/2022 (4:45:27 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:56,12/25/2022 (4:46:39 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,01:01,12/25/2022 (4:48:14 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Unanswered,00:00,12/26/2022 (11:49:10 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Unanswered,00:00,1/1/2023 (1:48:36 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:26,1/1/2023 (8:41:20 PM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:39,1/2/2023 (10:51:43 AM)
Antoine Griezmann,+ABC0129174165,Incoming,Answered,00:22,1/2/2023 (11:02:50 PM)
Antoine Griezmann,+ABC2580558389,Outgoing,Answered,00:14,1/7/2023 (8:03:31 PM)
Barack Obama,+ABC5215675852,Outgoing,Answered,00:19,12/8/2022 (1:16:35 PM)
Barack Obama,+ABC5215675852,Outgoing,Answered,00:24,12/8/2022 (3:55:59 PM)
Barack Obama,+ABC5215675852,Outgoing,Answered,05:49,12/8/2022 (4:02:02 PM)
Sunil Chhetri,+ABC5393282160,Outgoing,Answered,01:59,12/14/2022 (10:05:13 PM)
Lionel Messi,+ABC3400344511,Incoming,Answered,02:25,6/4/2022 (2:20:30 PM)
Lionel Messi,+ABC3400344511,Outgoing,Answered,00:14,6/9/2022 (7:07:21 PM)
Vladimir Putin,+ABC7513737962,Outgoing,Unanswered,00:00,6/9/2022 (7:02:38 PM)
Vladimir Putin,+ABC9368472034,Outgoing,Unanswered,00:00,6/9/2022 (7:03:13 PM)
Vladimir Putin,+ABC7822949697,Outgoing,Unanswered,00:00,6/9/2022 (7:03:33 PM)
Justin Trudeau,+ABC7926771127,Incoming,Answered,01:19,9/25/2022 (2:42:52 PM)
Virgil van Dijk,+ABC6245036389,Incoming,Answered,00:16,9/28/2022 (6:20:59 PM)
Virgil van Dijk,+ABC6245036389,Incoming,Call Rejected,,1/6/2023 (3:01:10 PM)
Johnny Depp,+ABC0958811071,Incoming,Call Rejected,,5/16/2022 (6:06:40 PM)
Johnny Depp,+ABC0958811071,Outgoing,Answered,00:26,5/16/2022 (6:06:56 PM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,5/16/2022 (6:39:13 PM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,6/1/2022 (6:45:41 PM)
Johnny Depp,+ABC0958811071,Outgoing,Answered,00:25,6/1/2022 (6:46:23 PM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,6/1/2022 (6:53:46 PM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,6/1/2022 (6:54:18 PM)
Johnny Depp,+ABC0958811071,Incoming,Answered,00:25,8/14/2022 (10:35:07 AM)
Johnny Depp,+ABC0958811071,Incoming,Answered,00:25,8/14/2022 (10:45:06 AM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,8/15/2022 (1:20:05 PM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,8/16/2022 (11:54:26 AM)
Johnny Depp,+ABC0958811071,Incoming,Answered,00:13,8/16/2022 (12:05:58 PM)
Johnny Depp,+ABC0958811071,Incoming,Answered,01:27,8/16/2022 (6:04:53 PM)
Johnny Depp,+ABC0958811071,Incoming,Answered,01:32,8/18/2022 (12:26:04 PM)
Johnny Depp,+ABC0958811071,Incoming,Answered,00:36,12/8/2022 (7:34:01 AM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,12/8/2022 (7:43:13 AM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,12/15/2022 (12:06:12 PM)
Johnny Depp,+ABC0958811071,Outgoing,Unanswered,00:00,12/15/2022 (12:06:17 PM)
Johnny Depp,+ABC0958811071,Incoming,Answered,00:09,12/20/2022 (10:29:36 AM)
Johnny Depp,+ABC0958811071,Outgoing,Answered,00:30,12/24/2022 (2:49:54 PM)
Johnny Depp,+ABC0958811071,Outgoing,Answered,00:13,12/27/2022 (5:17:45 PM)
Johnny Depp,+ABC0958811071,Outgoing,Answered,00:27,12/27/2022 (5:18:23 PM)
Johnny Depp,+ABC0958811071,Outgoing,Answered,00:17,12/27/2022 (5:38:34 PM)
Johnny Depp,+ABC0958811071,Outgoing,Answered,00:29,1/6/2023 (3:23:16 PM)
Mithali Raj,+ABC8395547303,Outgoing,Unanswered,00:00,8/13/2022 (8:33:00 PM)
Mithali Raj,+ABC8395547303,Incoming,Answered,00:18,8/13/2022 (8:35:19 PM)
Manuel Neuer,+ABC5359870975,Outgoing,Answered,00:42,8/1/2022 (9:08:59 AM)
Manuel Neuer,+ABC5359870975,Outgoing,Unanswered,00:00,8/13/2022 (2:19:40 PM)
Manuel Neuer,+ABC5359870975,Outgoing,Answered,00:38,12/6/2022 (1:00:07 PM)
Manuel Neuer,+ABC5359870975,Outgoing,Answered,00:21,12/12/2022 (9:15:34 AM)
Tom Cruise,+ABC4713406846,Incoming,Missed,00:00,8/17/2022 (11:14:10 AM)
Tom Cruise,+ABC4713406846,Outgoing,Answered,01:11,8/17/2022 (1:37:44 PM)
Tom Cruise,+ABC4713406846,Outgoing,Answered,00:24,12/30/2022 (6:42:09 PM)
Tom Cruise,+ABC4713406846,Outgoing,Answered,00:09,12/30/2022 (9:50:51 PM)
Kangana Ranaut,+ABC9274950592,Incoming,Answered,03:13,8/19/2022 (1:23:39 PM)
Kangana Ranaut,+ABC9274950592,Outgoing,Answered,00:59,8/20/2022 (9:54:24 AM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,03:57,4/30/2022 (7:55:29 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Unanswered,00:00,5/1/2022 (9:50:35 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,5/1/2022 (11:01:31 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,01:17,5/1/2022 (11:03:09 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:15,5/2/2022 (8:12:42 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:17,5/5/2022 (8:45:49 AM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:29,5/5/2022 (7:34:21 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,00:15,5/5/2022 (8:02:47 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Unanswered,00:00,5/5/2022 (8:04:29 PM)
Paulo Dybala,+ABC7226597163,Outgoing,Unanswered,00:00,5/10/2022 (9:19:56 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,01:32,5/10/2022 (9:24:01 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,00:17,5/10/2022 (9:30:27 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,7/4/2022 (8:46:43 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,7/4/2022 (8:47:34 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,7/4/2022 (8:48:17 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,7/4/2022 (8:49:05 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,01:20,7/4/2022 (9:34:15 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:47,7/4/2022 (9:51:44 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:20,7/5/2022 (8:16:43 PM)
Paulo Dybala,+ABC7226597163,Outgoing,Answered,00:18,7/9/2022 (8:26:20 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:54,7/11/2022 (6:37:58 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,02:40,7/13/2022 (3:43:01 PM)
Paulo Dybala,+ABC6426479668,Incoming,Call Rejected,,7/17/2022 (10:32:34 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,7/17/2022 (10:35:46 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Unanswered,00:00,7/17/2022 (10:50:30 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Unanswered,00:00,7/17/2022 (10:50:47 PM)
Paulo Dybala,+ABC7226597163,Outgoing,Answered,00:55,7/17/2022 (10:51:18 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,15:17,7/23/2022 (11:21:40 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,8/24/2022 (7:17:56 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,8/24/2022 (7:19:19 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,01:45,8/24/2022 (7:58:53 PM)
Paulo Dybala,+ABC7226597163,Incoming,Answered,02:37,8/26/2022 (8:52:57 PM)
Paulo Dybala,+ABC7226597163,Incoming,Missed,00:00,8/26/2022 (9:19:12 PM)
Paulo Dybala,+ABC7226597163,Incoming,Answered,00:20,8/26/2022 (9:19:48 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:43,9/11/2022 (11:41:26 AM)
Paulo Dybala,+ABC6426479668,Incoming,Call Rejected,,9/17/2022 (3:07:18 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Unanswered,00:00,9/17/2022 (3:07:34 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,08:39,9/17/2022 (3:07:47 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Unanswered,00:00,9/17/2022 (3:24:52 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,03:33,9/17/2022 (3:25:52 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,16:56,9/17/2022 (10:35:03 PM)
Paulo Dybala,+ABC7226597163,Outgoing,Answered,00:13,9/25/2022 (7:31:25 PM)
Paulo Dybala,+ABC7226597163,Outgoing,Answered,02:03,9/25/2022 (7:32:01 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,10/1/2022 (12:04:14 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Unanswered,00:00,10/1/2022 (1:44:36 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,10/1/2022 (2:13:07 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,06:44,10/1/2022 (2:16:27 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:55,11/7/2022 (2:27:02 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,00:09,11/7/2022 (2:29:18 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,00:06,11/7/2022 (2:36:41 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,00:51,11/7/2022 (2:50:25 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,01:35,11/7/2022 (2:53:55 PM)
Paulo Dybala,+ABC7226597163,Outgoing,Answered,17:10,11/8/2022 (7:12:07 PM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,11/8/2022 (7:35:28 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:38,11/8/2022 (9:13:26 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,02:21,11/8/2022 (9:16:22 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:53,12/5/2022 (6:06:10 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,00:25,12/7/2022 (5:16:55 PM)
Paulo Dybala,+ABC7226597163,Outgoing,Unanswered,00:00,12/7/2022 (8:39:02 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,02:53,12/17/2022 (12:14:04 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,02:02,12/20/2022 (8:25:53 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Unanswered,00:00,12/20/2022 (10:01:00 PM)
Paulo Dybala,+ABC6426479668,Incoming,Answered,01:48,1/1/2023 (10:56:26 AM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,03:41,1/1/2023 (10:58:29 AM)
Paulo Dybala,+ABC6426479668,Incoming,Missed,00:00,1/2/2023 (8:12:21 PM)
Paulo Dybala,+ABC6426479668,Outgoing,Answered,22:31,1/2/2023 (8:24:56 PM)
LeBron James,+ABC0145056061,Outgoing,Answered,03:01,7/4/2022 (4:21:19 PM)
Ryan Reynolds,+ABC1280320855,Outgoing,Unanswered,00:00,10/26/2022 (6:21:31 PM)
Ryan Reynolds,+ABC1280320855,Outgoing,Unanswered,00:00,10/28/2022 (8:00:23 AM)
Ryan Reynolds,+ABC1280320855,Outgoing,Unanswered,00:00,10/28/2022 (9:05:32 AM)
Ryan Reynolds,+ABC1280320855,Outgoing,Unanswered,00:00,10/28/2022 (9:06:47 AM)
Ryan Reynolds,+ABC1280320855,Outgoing,Unanswered,00:00,10/28/2022 (4:09:12 PM)
Angela Merkel,+ABC5949932393,Outgoing,Unanswered,00:00,10/27/2022 (10:40:16 AM)
Angela Merkel,+ABC5949932393,Outgoing,Unanswered,00:00,10/27/2022 (10:41:09 AM)
Angela Merkel,+ABC5949932393,Outgoing,Answered,00:35,10/27/2022 (11:21:42 AM)
Angela Merkel,+ABC5949932393,Outgoing,Unanswered,00:00,10/28/2022 (9:08:44 AM)
Angela Merkel,+ABC5949932393,Outgoing,Unanswered,00:00,10/28/2022 (9:33:11 AM)
Angela Merkel,+ABC5949932393,Outgoing,Unanswered,00:00,10/28/2022 (3:25:12 PM)
Angela Merkel,+ABC5949932393,Outgoing,Unanswered,00:00,10/28/2022 (4:09:39 PM)
Angela Merkel,+ABC2857902892,Incoming,Answered,00:33,10/28/2022 (5:30:58 PM)
Angela Merkel,+ABC2857902892,Incoming,Answered,00:24,10/28/2022 (5:37:30 PM)
Virat Kohli,+ABC8712509505,Outgoing,Unanswered,00:00,5/1/2022 (11:26:31 AM)
Mohamed Salah,+ABC0018820013,Outgoing,Answered,04:56,10/17/2022 (7:47:52 PM)
Mohamed Salah,+ABC0018820013,Outgoing,Answered,00:37,10/18/2022 (9:20:40 AM)
Mohamed Salah,+ABC0018820013,Incoming,Missed,00:00,10/18/2022 (9:22:14 AM)
Mohamed Salah,+ABC0018820013,Outgoing,Unanswered,00:00,10/18/2022 (6:06:39 PM)
Mohamed Salah,+ABC0018820013,Incoming,Answered,01:28,10/20/2022 (12:08:16 PM)
Mohamed Salah,+ABC0018820013,Outgoing,Unanswered,00:00,10/27/2022 (5:24:09 PM)
Mohamed Salah,+ABC0018820013,Outgoing,Answered,07:03,10/30/2022 (12:05:13 PM)
Michael Phelps,+ABC3039196927,Outgoing,Unanswered,00:00,9/28/2022 (9:26:17 AM)
Michael Phelps,+ABC3039196927,Outgoing,Unanswered,00:00,9/28/2022 (9:26:21 AM)
Michael Phelps,+ABC0951046806,Incoming,Missed,00:00,9/28/2022 (12:50:32 PM)
Michael Phelps,+ABC0951046806,Outgoing,Unanswered,00:00,9/28/2022 (2:06:26 PM)
Michael Phelps,+ABC0951046806,Incoming,Answered,03:39,9/28/2022 (2:17:50 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Unanswered,00:00,5/27/2022 (1:30:05 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Unanswered,00:00,5/27/2022 (1:31:50 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Answered,01:23,8/25/2022 (1:27:53 PM)
Robert Lewandowski,+ABC9304212095,Incoming,Answered,00:31,8/26/2022 (3:14:33 PM)
Robert Lewandowski,+ABC9304212095,Incoming,Missed,00:00,8/26/2022 (4:12:32 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Answered,00:31,8/26/2022 (4:13:04 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Answered,00:15,9/1/2022 (2:08:11 PM)
Robert Lewandowski,+ABC9304212095,Incoming,Answered,01:45,9/1/2022 (2:09:05 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Answered,00:43,9/2/2022 (4:00:23 PM)
Robert Lewandowski,+ABC9304212095,Incoming,Answered,00:11,9/2/2022 (4:38:03 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Answered,00:35,10/21/2022 (2:44:59 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Answered,00:31,10/21/2022 (2:45:57 PM)
Robert Lewandowski,+ABC9304212095,Incoming,Answered,00:23,10/21/2022 (3:35:25 PM)
Robert Lewandowski,+ABC9304212095,Incoming,Answered,00:17,10/21/2022 (8:55:40 PM)
Robert Lewandowski,+ABC9304212095,Outgoing,Answered,01:27,10/21/2022 (9:28:17 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,01:41,8/11/2022 (7:30:09 PM)
Deepika Padukone,+ABC0192391584,Incoming,Missed,00:00,8/20/2022 (6:27:46 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,00:28,8/20/2022 (6:28:19 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,00:23,10/26/2022 (12:14:31 PM)
Deepika Padukone,+ABC0192391584,Outgoing,Answered,03:17,10/26/2022 (6:25:14 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,02:21,10/27/2022 (8:05:37 PM)
Deepika Padukone,+ABC0192391584,Outgoing,Answered,00:32,10/27/2022 (9:15:02 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,01:31,10/27/2022 (9:57:42 PM)
Deepika Padukone,+ABC0192391584,Outgoing,Answered,00:31,10/27/2022 (10:06:52 PM)
Deepika Padukone,+ABC0192391584,Outgoing,Answered,00:19,10/27/2022 (10:15:38 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,01:50,10/28/2022 (11:30:21 AM)
Deepika Padukone,+ABC0192391584,Outgoing,Answered,00:23,11/17/2022 (1:23:17 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,00:19,11/17/2022 (3:53:33 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,00:14,11/17/2022 (6:07:45 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,00:07,11/17/2022 (6:11:23 PM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,01:45,11/18/2022 (12:21:23 PM)
Deepika Padukone,+ABC0192391584,Outgoing,Answered,00:51,11/18/2022 (3:33:08 PM)
Deepika Padukone,+ABC0192391584,Incoming,Missed,00:00,12/10/2022 (10:17:23 AM)
Deepika Padukone,+ABC0192391584,Outgoing,Answered,01:14,12/10/2022 (10:20:06 AM)
Deepika Padukone,+ABC0192391584,Incoming,Missed,00:00,12/10/2022 (10:26:38 AM)
Deepika Padukone,+ABC0192391584,Outgoing,Answered,03:01,12/10/2022 (10:27:36 AM)
Deepika Padukone,+ABC0192391584,Incoming,Answered,04:09,12/31/2022 (7:39:20 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:31,7/31/2022 (5:29:09 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:24,7/31/2022 (5:40:56 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,7/31/2022 (5:42:46 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,02:00,8/4/2022 (7:31:13 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/5/2022 (5:08:26 AM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:58,8/5/2022 (5:57:09 AM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/5/2022 (6:30:06 AM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/5/2022 (6:31:07 AM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/5/2022 (6:31:44 AM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/5/2022 (6:36:15 AM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/5/2022 (6:38:41 AM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/5/2022 (6:45:28 AM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:27,8/5/2022 (6:47:59 AM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/5/2022 (6:48:33 AM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:12,8/5/2022 (6:48:47 AM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:21,8/5/2022 (6:59:29 AM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:26,8/9/2022 (7:55:52 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:32,8/9/2022 (8:38:18 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,03:50,8/19/2022 (4:57:59 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:48,8/19/2022 (6:14:50 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,8/19/2022 (6:15:59 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,01:12,8/19/2022 (6:16:17 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,01:38,9/12/2022 (5:36:10 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:45,9/15/2022 (4:37:47 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:34,9/15/2022 (5:08:07 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:30,9/15/2022 (5:19:10 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:41,9/22/2022 (4:34:49 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,9/22/2022 (4:50:31 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:22,9/22/2022 (5:00:21 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:16,9/22/2022 (6:18:15 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,9/22/2022 (6:22:45 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,9/22/2022 (6:22:51 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,01:30,9/22/2022 (6:23:08 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:20,10/14/2022 (5:20:50 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:13,10/14/2022 (5:23:45 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:08,10/14/2022 (5:26:28 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,10/15/2022 (5:15:21 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:29,10/15/2022 (5:15:27 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,10/21/2022 (5:18:06 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:15,10/21/2022 (5:21:26 PM)
Roger Federer,+ABC7477229040,Incoming,Missed,00:00,11/2/2022 (6:27:05 PM)
Roger Federer,+ABC7477229040,Incoming,Missed,00:00,11/2/2022 (6:28:05 PM)
Roger Federer,+ABC7477229040,Incoming,Missed,00:00,11/2/2022 (6:28:56 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,11/2/2022 (6:30:39 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:46,11/2/2022 (6:30:44 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:48,11/2/2022 (6:44:23 PM)
Roger Federer,+ABC7477229040,Incoming,Answered,00:50,11/4/2022 (6:08:20 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:06,11/4/2022 (6:14:59 PM)
Roger Federer,+ABC7477229040,Outgoing,Answered,00:10,11/4/2022 (6:23:02 PM)
Roger Federer,+ABC7477229040,Outgoing,Unanswered,00:00,11/12/2022 (5:33:59 PM)
